매장명,구,주소,위도,경도
이디야면목역점,중랑구,서울특별시 중랑구 면목로 429,37.590185690676,127.086812622247
이디야커피,강남구,서울특별시 강남구 논현로 142,37.4824064245405,127.043011233562
이디야구로,구로구,서울특별시 구로구 구로중앙로 228,37.5061614582995,126.876591615315
이디야,강서구,서울특별시 강서구 강서로54길 11,37.5594038619047,126.839336144989
이디야논현,강남구,서울특별시 강남구 논현로131길 28,37.5140738828997,127.028094096716
이디야강서교차로점,강서구,서울특별시 강서구 공항대로 437,37.5549433041109,126.855906545881
이디야면목늘찬,중랑구,서울특별시 중랑구 동일로 643,37.5879854780122,127.079638123426
이디야중랑묵동점,중랑구,서울특별시 중랑구 동일로 932,37.6138290492447,127.077541387095
이디야고척스카이돔점,구로구,서울특별시 구로구 경인로 397,37.4976870234984,126.863860165455
이디야커피,서초구,서울특별시 서초구 바우뫼로 20,37.4699799971801,127.02527377565
이디야커피망우역점,중랑구,서울특별시 중랑구 망우로55길 11-10,37.5992778741143,127.092737540691
이디야서울삼성내과점,송파구,서울특별시 송파구 백제고분로 126,37.5061605267183,127.080734097509
이디야서울대,관악구,서울특별시 관악구 남부순환로216길 2,37.4813640319471,126.948975100251
이디야경복궁역점,종로구,서울특별시 종로구 자하문로 7,37.5767097916967,126.972191867259
이디야커피고척,구로구,서울특별시 구로구 고척로 228-6,37.5057781510859,126.858229440973
이디야커피구로하버라인점,구로구,서울특별시 구로구 항동로3길 6,37.4808013477786,126.824249164841
이디야돌곶이역점,성북구,서울특별시 성북구 돌곶이로22길 3,37.6101883090363,127.058082505896
이디야커피,종로구,서울특별시 종로구 삼일대로 436-1,37.573593653983,126.988004369724
이디야커피천호현대점,강동구,서울특별시 강동구 올림픽로 665,37.5409177009667,127.123862108655
이디야시흥,금천구,서울특별시 금천구 시흥대로63길 8,37.4550495001567,126.899080333355
이디야홍대청기와점,마포구,서울특별시 마포구 월드컵북로 7,37.5555979534712,126.920645922236
이디야상계역,노원구,서울특별시 노원구 한글비석로 409,37.6611350496346,127.070847298588
이디야커피함지박사거리,서초구,서울특별시 서초구 방배로 234,37.4941555749992,126.989902773432
이디야성산,마포구,서울특별시 마포구 성미산로 78,37.5603007167274,126.916639214378
이디야신대방앙크인베스트먼트,동작구,서울특별시 동작구 상도로 78,37.4995312084377,126.929132589017
이디야신길,영등포구,서울특별시 영등포구 도림로 280,37.5029337869812,126.904202179446
이디야구일역점,구로구,서울특별시 구로구 구일로 110,37.4950618711908,126.871996950456
이디야커피삼전,송파구,서울특별시 송파구 백제고분로27길 5,37.5036659380732,127.092561200184
이디야국립국악원예악당,서초구,서울특별시 서초구 남부순환로 2364,37.4777086304152,127.009808267822
이디야영등포knk점,영등포구,서울특별시 영등포구 영신로 220,37.5267938559411,126.904249212324
이디야커피역삼월드점,강남구,서울특별시 강남구 역삼로52길 14,37.4985484166518,127.047973651184
이디야커피양천,양천구,서울특별시 양천구 목동동로 63,37.5153053135084,126.862292263327
이디야커피연희홍연길점,서대문구,서울특별시 서대문구 홍제천로 146-9,37.5763621514969,126.930025742206
이디야팀이공사점,중구,서울특별시 중구 마장로 30,37.5677067299365,127.013179980503
이디야북한산점,강북구,서울특별시 강북구 419로 85,37.6447538240808,127.005589308423
이디야커피청룡,관악구,서울특별시 관악구 쑥고개로 80,37.4792043674698,126.945251636873
이디야커피신월,양천구,서울특별시 양천구 남부순환로 353,37.5356668135348,126.828909863684
이디야강일점,강동구,서울특별시 강동구 아리수로93길 19,37.5653739617982,127.174094920627
이디야도,도봉구,서울특별시 도봉구 도봉산길 18,37.6875257115101,127.043726405157
이디야커피창동학원가점,도봉구,서울특별시 도봉구 해등로16길 61,37.6551305149952,127.043337376255
이디야아현역점,서대문구,서울특별시 서대문구 신촌로37길 10,37.5576736591636,126.957105881364
이디야길음뉴타운점,성북구,서울특별시 성북구 길음로 74,37.609282908126,127.021012217905
이디야박미,금천구,서울특별시 금천구 시흥대로 150,37.4476132757895,126.903653435475
이디야커피구청점,동대문구,서울특별시 동대문구 천호대로 153-1,37.5736095181775,127.040622714961
이디야커피전농,동대문구,서울특별시 동대문구 사가정로 132,37.5775908744167,127.059500885442
이디야개포동역점,강남구,서울특별시 강남구 개포로82길 11,37.4885486506933,127.067425729925
이디아커피,강남구,서울특별시 강남구 양재대로27길 20,37.4903987780474,127.081605785647
이디야,관악구,서울특별시 관악구 신림로46길 1,37.4784456594348,126.933006333452
이디야커피한성대점,성북구,서울특별시 성북구 삼선교로10길 45,37.5861785318266,127.010003622231
이디야커피둔촌점,강동구,서울특별시 강동구 양재대로 1377,37.5291600035584,127.136241466487
이디야삼성금융연,서초구,서울특별시 서초구 사임당로23길 27,37.4919064172088,127.020273323241
이디야,중랑구,서울특별시 중랑구 신내로25가길 2,37.619467194513,127.084177726428
이디야커피가락,송파구,서울특별시 송파구 송이로 87,37.4983377784207,127.120774752306
이디야용산,용산구,서울특별시 용산구 한강대로 52-1,37.5254194910351,126.96463722618
이디야등촌3동성당점,강서구,서울특별시 강서구 강서로56길 110,37.5588633235369,126.844856538084
이디야커피중계,노원구,서울특별시 노원구 중계로14바길 2,37.6498736692366,127.082557909378
이디야천호1동점,강동구,서울특별시 강동구 구천면로34길 43,37.5425391812545,127.133574965214
